Menu_ID,Restaurant_ID,Food_category,Item_name,Price,Currency,Calories,Protein,Fat,Carbohydrates,Sugar,Sodium,Vegetarian,Vegan,Gluten_free
MENRES001846_1,RES001846,Starter,Starter Item 1,102.69,USD,922,82.7,57.0,12.6,48.2,728.4,True,True,True
MENRES001846_2,RES001846,Dessert,Dessert Item 2,70.26,USD,542,99.9,46.9,42.0,18.8,635.8,True,False,False
MENRES001846_3,RES001846,Main,Main Item 3,48.31,USD,897,8.1,34.9,131.0,90.3,1498.8,True,False,True
MENRES001846_4,RES001846,Dessert,Dessert Item 4,110.14,USD,255,86.2,62.6,112.3,84.4,1083.8,False,False,False
MENRES001846_5,RES001846,Dessert,Dessert Item 5,86.14,USD,479,12.6,94.7,113.0,67.3,1663.9,False,False,False
MENRES001846_6,RES001846,Beverage,Beverage Item 6,44.91,USD,1474,99.5,14.1,27.7,12.6,453.0,True,True,True
MENRES001846_7,RES001846,Beverage,Beverage Item 7,29.84,USD,972,51.6,39.5,90.1,55.2,351.4,False,False,True
MENRES001846_8,RES001846,Beverage,Beverage Item 8,76.61,USD,214,13.3,70.1,129.7,84.5,713.0,True,False,False
MENRES001847_0,RES001847,Main,Main Item 0,107.01,INR,682,84.9,39.1,35.6,84.8,748.1,True,False,False
MENRES001847_1,RES001847,Starter,Starter Item 1,95.55,INR,838,68.3,42.2,95.6,72.7,230.4,True,True,False
MENRES001847_2,RES001847,Main,Main Item 2,65.58,INR,1116,65.1,60.1,13.7,1.6,450.3,True,True,True
MENRES001847_3,RES001847,Main,Main Item 3,88.16,INR,386,1.8,65.4,81.1,61.4,1011.9,False,False,True
MENRES001847_4,RES001847,Beverage,Beverage Item 4,73.85,INR,679,17.0,32.5,147.3,45.4,1623.1,False,False,False
MENRES001848_0,RES001848,Beverage,Beverage Item 0,48.44,USD,991,48.9,81.2,18.6,29.1,1408.7,False,False,True
MENRES001848_1,RES001848,Main,Main Item 1,141.25,USD,166,78.0,86.0,128.8,63.6,649.7,False,False,True
MENRES001848_2,RES001848,Main,Main Item 2,62.18,USD,929,91.5,98.2,132.3,30.7,482.1,True,False,True
MENRES001848_3,RES001848,Main,Main Item 3,55.93,USD,831,51.0,98.7,67.2,44.2,1140.6,True,False,False
MENRES001848_4,RES001848,Main,Main Item 4,54.46,USD,174,93.8,97.9,141.3,53.4,1510.7,True,False,False
MENRES001848_5,RES001848,Main,Main Item 5,132.28,USD,515,28.3,7.4,4.3,18.6,504.7,False,False,False
MENRES001848_6,RES001848,Dessert,Dessert Item 6,152.78,USD,535,80.0,6.4,46.2,59.4,1491.0,True,True,False
MENRES001848_7,RES001848,Starter,Starter Item 7,130.2,USD,1076,53.2,68.0,88.1,16.7,1379.4,True,True,True
MENRES001848_8,RES001848,Dessert,Dessert Item 8,125.31,USD,382,80.3,45.7,103.2,78.5,914.9,True,False,False
MENRES001848_9,RES001848,Beverage,Beverage Item 9,60.44,USD,460,20.4,33.9,38.1,36.9,141.8,True,True,True
MENRES001848_10,RES001848,Starter,Starter Item 10,129.02,USD,1224,66.9,55.5,122.8,62.6,282.0,True,True,True
MENRES001848_11,RES001848,Main,Main Item 11,115.94,USD,941,63.2,68.7,140.1,0.1,1222.5,False,False,True
MENRES001848_12,RES001848,Main,Main Item 12,60.32,USD,673,54.7,93.7,96.1,87.5,636.8,True,True,True
MENRES001849_0,RES001849,Starter,Starter Item 0,68.51,USD,1060,38.0,65.8,5.4,74.2,318.1,False,False,True
MENRES001849_1,RES001849,Main,Main Item 1,114.39,USD,253,38.0,79.1,33.8,88.1,1987.5,False,False,False
MENRES001849_2,RES001849,Beverage,Beverage Item 2,40.62,USD,1153,21.8,70.5,115.6,25.6,1642.5,False,False,False
MENRES001849_3,RES001849,Starter,Starter Item 3,122.45,USD,308,81.0,33.0,136.0,22.6,39.2,False,False,False
MENRES001849_4,RES001849,Dessert,Dessert Item 4,128.27,USD,834,55.9,52.6,70.7,4.1,1883.0,False,False,True
MENRES001849_5,RES001849,Main,Main Item 5,79.53,USD,850,96.7,75.4,111.4,50.4,713.8,True,False,True
MENRES001850_0,RES001850,Beverage,Beverage Item 0,102.05,INR,137,31.0,81.2,24.2,89.0,1080.2,True,False,True
MENRES001850_1,RES001850,Beverage,Beverage Item 1,56.27,INR,800,4.0,65.7,32.6,93.6,1280.9,True,False,True
MENRES001850_2,RES001850,Main,Main Item 2,117.81,INR,1168,1.6,0.5,138.8,77.2,323.4,True,True,True
MENRES001850_3,RES001850,Main,Main Item 3,145.47,INR,701,92.5,27.1,21.3,74.2,905.0,True,False,True
MENRES001850_4,RES001850,Main,Main Item 4,146.21,INR,782,87.3,70.7,2.4,63.8,1984.4,True,True,False
MENRES001850_5,RES001850,Beverage,Beverage Item 5,71.3,INR,1276,0.5,10.1,11.2,33.5,664.9,True,True,False
MENRES001850_6,RES001850,Beverage,Beverage Item 6,69.78,INR,123,33.9,94.0,18.2,36.3,1328.7,False,False,True
MENRES001850_7,RES001850,Dessert,Dessert Item 7,148.27,INR,166,56.2,69.9,64.6,84.3,1691.7,False,False,True
MENRES001850_8,RES001850,Beverage,Beverage Item 8,159.56,INR,1235,46.0,54.0,47.1,57.8,40.3,True,True,False
MENRES001850_9,RES001850,Beverage,Beverage Item 9,57.49,INR,963,30.8,58.8,28.9,56.4,1143.5,False,False,True
MENRES001850_10,RES001850,Beverage,Beverage Item 10,28.18,INR,1271,59.2,75.1,0.7,51.6,336.1,False,False,True
MENRES001850_11,RES001850,Starter,Starter Item 11,136.75,INR,355,94.6,31.5,12.2,34.0,994.5,True,True,False
MENRES001850_12,RES001850,Starter,Starter Item 12,90.65,INR,1420,71.5,48.2,8.1,1.4,418.4,True,False,True
MENRES001850_13,RES001850,Starter,Starter Item 13,140.3,INR,914,17.0,87.4,25.3,27.1,618.7,True,False,True
MENRES001850_14,RES001850,Main,Main Item 14,117.81,INR,382,9.8,3.9,58.3,97.5,1281.3,False,False,False
MENRES001851_0,RES001851,Starter,Starter Item 0,78.25,GBP,237,11.8,6.9,148.2,0.7,464.4,False,False,False
MENRES001851_1,RES001851,Beverage,Beverage Item 1,59.4,GBP,843,21.2,88.1,2.7,73.5,466.2,True,True,False
MENRES001851_2,RES001851,Main,Main Item 2,13.24,GBP,289,14.8,95.4,7.1,21.4,120.1,True,True,False
MENRES001851_3,RES001851,Beverage,Beverage Item 3,57.74,GBP,926,3.1,96.1,78.7,89.0,477.3,True,True,False
MENRES001851_4,RES001851,Main,Main Item 4,46.73,GBP,207,68.6,76.1,102.1,6.9,289.7,True,False,True
MENRES001851_5,RES001851,Main,Main Item 5,12.85,GBP,136,56.1,82.4,75.3,40.2,250.3,True,False,True
MENRES001851_6,RES001851,Main,Main Item 6,35.14,GBP,880,60.1,81.4,96.8,14.4,1684.8,True,True,False
MENRES001851_7,RES001851,Dessert,Dessert Item 7,15.82,GBP,286,20.1,73.7,41.9,33.5,1058.5,False,False,False
MENRES001851_8,RES001851,Main,Main Item 8,49.47,GBP,308,97.9,77.8,108.4,71.8,37.1,False,False,True
MENRES001851_9,RES001851,Starter,Starter Item 9,20.91,GBP,283,41.2,70.8,62.7,75.0,167.6,False,False,False
MENRES001851_10,RES001851,Main,Main Item 10,12.63,GBP,1294,75.5,69.1,69.0,34.7,1519.7,True,True,False
MENRES001851_11,RES001851,Beverage,Beverage Item 11,40.26,GBP,1464,25.6,48.3,108.3,11.9,433.5,True,False,False
MENRES001851_12,RES001851,Beverage,Beverage Item 12,36.21,GBP,563,49.1,52.5,11.0,94.6,15.3,False,False,True
MENRES001851_13,RES001851,Dessert,Dessert Item 13,36.76,GBP,859,75.0,39.6,73.2,37.3,349.6,True,True,False
MENRES001851_14,RES001851,Beverage,Beverage Item 14,11.59,GBP,241,88.3,49.5,28.6,50.7,1553.3,True,False,False
MENRES001851_15,RES001851,Dessert,Dessert Item 15,39.06,GBP,1440,57.9,64.8,109.0,14.8,316.4,True,False,True
MENRES001852_0,RES001852,Beverage,Beverage Item 0,10.67,INR,1019,14.8,39.7,149.9,5.3,973.6,False,False,True
MENRES001852_1,RES001852,Main,Main Item 1,11.47,INR,971,20.7,51.4,11.1,82.1,540.9,True,False,True
MENRES001852_2,RES001852,Starter,Starter Item 2,72.59,INR,117,25.4,96.4,108.4,45.5,1440.8,False,False,False
MENRES001852_3,RES001852,Starter,Starter Item 3,67.57,INR,350,22.9,72.2,17.2,85.0,1489.3,False,False,False
MENRES001852_4,RES001852,Starter,Starter Item 4,58.32,INR,1279,61.6,26.7,45.2,93.4,1836.6,True,False,False
MENRES001852_5,RES001852,Beverage,Beverage Item 5,33.57,INR,586,23.9,13.1,5.9,38.0,434.4,False,False,True
MENRES001852_6,RES001852,Beverage,Beverage Item 6,17.7,INR,1431,37.4,18.9,55.1,47.8,1680.5,True,False,True
MENRES001852_7,RES001852,Starter,Starter Item 7,10.39,INR,263,7.9,33.1,25.3,39.3,474.4,True,False,False
MENRES001852_8,RES001852,Starter,Starter Item 8,45.4,INR,1209,8.2,76.6,2.2,77.8,436.9,False,False,True
MENRES001852_9,RES001852,Dessert,Dessert Item 9,45.28,INR,998,73.5,36.2,146.3,15.9,1860.8,True,False,True
MENRES001852_10,RES001852,Main,Main Item 10,54.33,INR,1250,48.5,29.9,67.7,44.3,1307.3,True,False,False
MENRES001852_11,RES001852,Dessert,Dessert Item 11,77.5,INR,999,49.5,1.6,93.6,75.4,765.0,True,False,False
MENRES001852_12,RES001852,Dessert,Dessert Item 12,38.9,INR,442,76.1,38.7,33.4,66.7,1410.8,False,False,True
MENRES001853_0,RES001853,Starter,Starter Item 0,105.79,JPY,1009,16.5,89.0,1.2,6.7,643.2,False,False,False
MENRES001853_1,RES001853,Starter,Starter Item 1,77.77,JPY,713,70.9,46.5,52.5,90.5,421.6,False,False,True
MENRES001853_2,RES001853,Main,Main Item 2,97.33,JPY,1066,73.3,28.0,16.8,75.5,1378.0,False,False,True
MENRES001853_3,RES001853,Beverage,Beverage Item 3,48.74,JPY,310,76.5,11.1,131.0,7.8,935.3,True,False,True
MENRES001853_4,RES001853,Starter,Starter Item 4,95.54,JPY,895,26.5,56.1,123.8,68.1,824.6,True,True,False
MENRES001853_5,RES001853,Starter,Starter Item 5,20.0,JPY,461,99.3,74.4,139.7,38.6,1974.0,True,True,False
MENRES001853_6,RES001853,Main,Main Item 6,42.17,JPY,390,48.8,59.9,16.9,25.9,1615.2,True,True,True
MENRES001853_7,RES001853,Beverage,Beverage Item 7,30.21,JPY,641,71.3,77.9,114.2,47.4,424.8,True,False,True
MENRES001853_8,RES001853,Beverage,Beverage Item 8,38.31,JPY,502,78.0,73.5,24.2,29.1,1801.3,True,False,False
MENRES001853_9,RES001853,Starter,Starter Item 9,16.84,JPY,817,3.6,27.5,44.7,67.4,444.8,True,False,False
MENRES001853_10,RES001853,Dessert,Dessert Item 10,24.91,JPY,912,71.2,26.7,122.0,76.1,801.5,False,False,False
MENRES001853_11,RES001853,Starter,Starter Item 11,68.83,JPY,476,2.6,57.4,59.4,86.2,131.5,False,False,False
MENRES001853_12,RES001853,Main,Main Item 12,66.02,JPY,350,9.3,4.3,118.3,76.1,1958.3,False,False,False
MENRES001853_13,RES001853,Starter,Starter Item 13,36.59,JPY,1367,55.2,22.5,24.7,99.8,680.2,False,False,True
MENRES001853_14,RES001853,Main,Main Item 14,72.38,JPY,856,85.4,69.8,76.1,11.1,790.0,True,False,False
MENRES001853_15,RES001853,Starter,Starter Item 15,114.83,JPY,184,2.5,31.9,149.6,32.2,951.3,False,False,True
MENRES001853_16,RES001853,Beverage,Beverage Item 16,45.64,JPY,271,19.7,16.6,119.2,25.6,762.4,False,False,True
MENRES001853_17,RES001853,Dessert,Dessert Item 17,62.49,JPY,222,31.3,15.7,30.6,60.2,570.8,True,True,True
MENRES001853_18,RES001853,Starter,Starter Item 18,44.1,JPY,872,77.7,36.4,146.8,92.7,1952.9,False,False,True
MENRES001853_19,RES001853,Main,Main Item 19,33.73,JPY,1033,82.7,57.0,107.9,57.7,804.3,False,False,True
MENRES001854_0,RES001854,Beverage,Beverage Item 0,27.38,USD,1286,41.1,76.8,13.7,30.7,1505.1,True,False,False
MENRES001854_1,RES001854,Beverage,Beverage Item 1,20.23,USD,960,32.3,81.8,128.2,52.1,419.2,False,False,True
MENRES001854_2,RES001854,Dessert,Dessert Item 2,17.1,USD,759,14.8,78.6,83.0,52.3,926.7,True,True,False
MENRES001854_3,RES001854,Dessert,Dessert Item 3,58.93,USD,546,96.1,77.6,72.3,43.3,1666.0,False,False,True
MENRES001854_4,RES001854,Starter,Starter Item 4,71.39,USD,236,59.4,52.8,59.9,25.9,1779.0,False,False,False
MENRES001854_5,RES001854,Starter,Starter Item 5,70.61,USD,1306,60.4,12.5,111.2,23.5,1470.0,True,False,False
MENRES001854_6,RES001854,Starter,Starter Item 6,110.71,USD,929,3.1,73.1,55.2,78.0,1081.1,True,True,False
MENRES001854_7,RES001854,Main,Main Item 7,87.78,USD,322,91.8,84.1,128.7,47.2,702.5,False,False,False
MENRES001854_8,RES001854,Main,Main Item 8,17.65,USD,1427,18.0,46.0,51.7,38.4,700.7,False,False,False
MENRES001854_9,RES001854,Starter,Starter Item 9,44.09,USD,404,92.5,44.3,142.9,14.5,683.1,True,False,True
MENRES001854_10,RES001854,Main,Main Item 10,78.02,USD,1420,91.1,50.8,68.5,69.8,660.0,True,False,False
MENRES001854_11,RES001854,Beverage,Beverage Item 11,85.68,USD,1086,78.0,9.7,68.9,74.3,122.9,True,False,False
MENRES001854_12,RES001854,Starter,Starter Item 12,21.05,USD,278,96.1,26.9,96.2,2.7,1277.2,False,False,False
MENRES001855_0,RES001855,Starter,Starter Item 0,33.43,USD,325,7.0,9.2,61.4,65.4,973.8,False,False,False
MENRES001855_1,RES001855,Beverage,Beverage Item 1,29.5,USD,191,10.9,44.5,11.4,69.8,274.6,True,False,False
MENRES001855_2,RES001855,Main,Main Item 2,78.57,USD,1389,52.3,50.3,11.2,85.8,738.5,False,False,False
MENRES001855_3,RES001855,Main,Main Item 3,58.26,USD,782,99.1,52.2,78.0,15.2,1302.1,False,False,False
MENRES001855_4,RES001855,Dessert,Dessert Item 4,51.65,USD,470,75.8,75.7,117.9,43.9,972.8,True,False,True
MENRES001855_5,RES001855,Beverage,Beverage Item 5,55.53,USD,1266,97.8,47.1,39.7,47.9,1628.7,False,False,True
MENRES001855_6,RES001855,Main,Main Item 6,68.5,USD,1385,70.1,34.3,76.8,27.4,206.3,False,False,False
MENRES001855_7,RES001855,Starter,Starter Item 7,23.79,USD,1198,52.7,81.4,38.2,87.0,365.5,True,False,False
MENRES001855_8,RES001855,Starter,Starter Item 8,66.49,USD,409,38.3,42.8,14.8,41.5,232.8,False,False,True
MENRES001855_9,RES001855,Dessert,Dessert Item 9,52.44,USD,1499,59.6,65.1,3.8,60.3,1361.1,True,True,True
MENRES001855_10,RES001855,Starter,Starter Item 10,13.96,USD,354,75.1,48.4,125.7,91.7,1334.6,False,False,False
MENRES001855_11,RES001855,Dessert,Dessert Item 11,63.57,USD,915,61.0,59.2,123.6,53.0,1763.4,False,False,True
MENRES001855_12,RES001855,Dessert,Dessert Item 12,56.11,USD,1439,22.4,79.2,141.4,67.2,1460.2,False,False,True
MENRES001855_13,RES001855,Dessert,Dessert Item 13,72.13,USD,1086,52.8,78.3,30.3,98.0,1672.2,False,False,False
MENRES001855_14,RES001855,Main,Main Item 14,31.6,USD,991,91.2,72.5,103.0,55.4,1706.4,True,True,False
MENRES001855_15,RES001855,Dessert,Dessert Item 15,70.9,USD,1484,83.1,5.7,12.3,91.0,1266.2,True,True,False
MENRES001855_16,RES001855,Dessert,Dessert Item 16,46.19,USD,1277,96.5,55.4,82.5,58.0,860.5,True,True,False
MENRES001855_17,RES001855,Starter,Starter Item 17,63.06,USD,1218,79.4,98.6,119.6,48.9,1589.0,True,True,True
MENRES001856_0,RES001856,Dessert,Dessert Item 0,24.93,JPY,1055,3.7,76.4,49.8,91.0,178.1,False,False,True
MENRES001856_1,RES001856,Dessert,Dessert Item 1,30.44,JPY,561,61.7,38.2,53.2,26.9,1465.8,False,False,True
MENRES001856_2,RES001856,Main,Main Item 2,28.21,JPY,625,84.9,12.2,109.6,98.9,1609.3,False,False,False
MENRES001856_3,RES001856,Beverage,Beverage Item 3,10.44,JPY,320,8.2,20.7,6.5,40.4,1113.2,True,True,True
MENRES001856_4,RES001856,Main,Main Item 4,24.54,JPY,465,63.0,23.8,53.6,27.4,1248.1,True,True,True
MENRES001856_5,RES001856,Beverage,Beverage Item 5,6.85,JPY,482,58.9,75.2,149.3,5.6,1620.2,False,False,False
MENRES001856_6,RES001856,Starter,Starter Item 6,35.36,JPY,217,26.7,82.6,27.6,79.1,892.5,True,True,False
MENRES001856_7,RES001856,Beverage,Beverage Item 7,10.1,JPY,170,20.5,39.0,7.1,30.0,1994.2,False,False,True
MENRES001856_8,RES001856,Dessert,Dessert Item 8,14.14,JPY,273,28.4,46.1,30.2,75.1,1990.8,True,True,True
MENRES001856_9,RES001856,Starter,Starter Item 9,37.73,JPY,282,31.4,93.8,62.9,36.8,1982.1,True,True,True
MENRES001856_10,RES001856,Beverage,Beverage Item 10,12.69,JPY,1225,65.4,70.8,116.1,1.1,409.9,False,False,False
MENRES001856_11,RES001856,Starter,Starter Item 11,11.18,JPY,1283,13.1,95.1,78.6,41.1,1071.4,True,False,True
MENRES001856_12,RES001856,Beverage,Beverage Item 12,11.59,JPY,699,59.9,46.3,59.1,61.2,1658.7,True,True,False
MENRES001856_13,RES001856,Starter,Starter Item 13,17.18,JPY,422,86.7,8.0,35.0,23.2,1593.3,True,False,False
MENRES001856_14,RES001856,Main,Main Item 14,23.85,JPY,1409,34.3,80.6,73.8,3.0,169.1,True,False,True
MENRES001856_15,RES001856,Beverage,Beverage Item 15,38.71,JPY,246,18.1,12.2,132.4,38.8,390.1,False,False,True
MENRES001856_16,RES001856,Main,Main Item 16,26.16,JPY,452,27.0,40.5,91.1,97.7,1491.2,False,False,False
MENRES001856_17,RES001856,Beverage,Beverage Item 17,39.4,JPY,1202,83.2,25.3,18.2,1.4,1809.5,False,False,True
MENRES001856_18,RES001856,Main,Main Item 18,12.72,JPY,293,99.6,85.3,98.3,24.0,1032.2,True,True,True
MENRES001856_19,RES001856,Dessert,Dessert Item 19,6.91,JPY,154,46.3,38.9,10.1,10.5,831.2,False,False,True
MENRES001857_0,RES001857,Beverage,Beverage Item 0,68.03,GBP,577,85.5,20.4,27.8,69.0,1518.9,False,False,False
MENRES001857_1,RES001857,Dessert,Dessert Item 1,24.55,GBP,1007,46.7,63.7,66.8,66.0,257.6,True,True,True
MENRES001857_2,RES001857,Starter,Starter Item 2,64.41,GBP,752,86.4,23.6,113.4,92.8,1635.8,True,False,True
MENRES001857_3,RES001857,Beverage,Beverage Item 3,49.84,GBP,406,97.2,80.0,48.4,91.4,1105.7,True,True,False
MENRES001857_4,RES001857,Dessert,Dessert Item 4,39.65,GBP,305,3.9,40.5,26.6,15.4,740.3,True,False,True
MENRES001857_5,RES001857,Dessert,Dessert Item 5,35.44,GBP,756,68.4,19.6,97.6,71.0,1299.8,True,True,False
MENRES001857_6,RES001857,Starter,Starter Item 6,10.54,GBP,1123,57.9,54.4,137.8,53.0,144.7,True,False,True
MENRES001857_7,RES001857,Main,Main Item 7,39.09,GBP,666,3.5,14.1,39.7,9.4,877.2,False,False,True
MENRES001857_8,RES001857,Beverage,Beverage Item 8,20.99,GBP,830,55.8,55.0,118.8,99.6,1771.3,False,False,True
MENRES001857_9,RES001857,Dessert,Dessert Item 9,71.84,GBP,1279,53.7,32.5,129.0,0.3,271.2,False,False,True
MENRES001857_10,RES001857,Starter,Starter Item 10,48.67,GBP,753,89.8,6.8,55.5,9.8,1030.6,False,False,False
MENRES001857_11,RES001857,Starter,Starter Item 11,57.71,GBP,955,75.9,64.5,2.6,59.9,417.0,False,False,False
MENRES001857_12,RES001857,Starter,Starter Item 12,53.18,GBP,676,84.7,43.9,138.8,9.9,1165.9,True,False,False
MENRES001857_13,RES001857,Beverage,Beverage Item 13,34.92,GBP,1383,44.6,46.8,29.7,83.7,1716.8,True,True,False
MENRES001857_14,RES001857,Beverage,Beverage Item 14,59.71,GBP,792,6.2,60.5,104.9,52.2,1455.6,False,False,False
MENRES001857_15,RES001857,Beverage,Beverage Item 15,61.46,GBP,1130,43.3,55.0,82.4,0.4,425.8,True,False,True
MENRES001857_16,RES001857,Beverage,Beverage Item 16,25.57,GBP,965,89.8,9.3,54.7,55.6,744.0,True,True,False
MENRES001857_17,RES001857,Starter,Starter Item 17,37.76,GBP,503,49.6,96.2,82.8,41.0,1707.9,True,False,False
MENRES001857_18,RES001857,Beverage,Beverage Item 18,68.37,GBP,119,86.8,68.2,10.7,90.3,1933.3,False,False,True
MENRES001858_0,RES001858,Starter,Starter Item 0,55.85,BRL,487,34.7,31.8,104.0,64.3,296.5,True,True,False
MENRES001858_1,RES001858,Starter,Starter Item 1,25.75,BRL,453,78.2,80.4,64.7,24.1,1489.0,False,False,True
MENRES001858_2,RES001858,Main,Main Item 2,91.3,BRL,566,0.6,47.0,29.0,35.0,1861.2,False,False,False
MENRES001858_3,RES001858,Beverage,Beverage Item 3,31.19,BRL,704,98.6,96.9,98.6,22.4,1854.9,False,False,False
MENRES001858_4,RES001858,Main,Main Item 4,117.39,BRL,1279,70.1,92.2,84.7,37.3,1337.0,True,True,True
MENRES001858_5,RES001858,Main,Main Item 5,118.01,BRL,788,97.0,43.9,77.7,73.2,154.7,False,False,True
MENRES001858_6,RES001858,Dessert,Dessert Item 6,37.59,BRL,1333,63.1,81.7,133.5,30.9,1052.9,False,False,False
MENRES001858_7,RES001858,Main,Main Item 7,61.29,BRL,446,36.9,50.5,58.4,96.7,741.2,False,False,False
MENRES001859_0,RES001859,Starter,Starter Item 0,36.17,USD,1001,66.4,45.7,88.1,42.6,1029.7,False,False,False
MENRES001859_1,RES001859,Beverage,Beverage Item 1,39.21,USD,955,64.2,87.5,62.9,95.2,381.1,True,True,True
MENRES001859_2,RES001859,Starter,Starter Item 2,22.75,USD,350,60.9,72.1,138.8,92.7,1619.9,False,False,True
MENRES001859_3,RES001859,Dessert,Dessert Item 3,32.72,USD,723,71.8,3.4,118.0,46.2,1605.2,True,True,False
MENRES001859_4,RES001859,Beverage,Beverage Item 4,23.32,USD,678,53.4,1.5,26.3,29.0,1626.9,False,False,False
MENRES001859_5,RES001859,Starter,Starter Item 5,21.99,USD,912,23.3,73.7,97.1,11.0,1900.1,False,False,False
MENRES001859_6,RES001859,Dessert,Dessert Item 6,27.67,USD,862,12.6,39.3,87.7,47.0,1822.2,True,True,True
MENRES001859_7,RES001859,Beverage,Beverage Item 7,17.11,USD,1304,53.1,36.9,21.2,41.1,917.0,False,False,True
MENRES001859_8,RES001859,Main,Main Item 8,20.45,USD,1086,4.6,88.9,88.3,88.2,1708.1,False,False,True
MENRES001859_9,RES001859,Starter,Starter Item 9,19.05,USD,658,89.3,22.5,35.8,82.1,1477.0,False,False,True
MENRES001859_10,RES001859,Starter,Starter Item 10,34.98,USD,929,47.5,42.3,116.1,98.4,179.8,False,False,False
MENRES001859_11,RES001859,Starter,Starter Item 11,20.06,USD,1458,5.5,2.6,14.7,61.3,274.1,True,False,False
MENRES001859_12,RES001859,Main,Main Item 12,19.21,USD,1214,68.8,16.3,46.1,73.8,1524.1,True,False,True
MENRES001859_13,RES001859,Dessert,Dessert Item 13,29.0,USD,905,91.5,30.3,136.7,71.5,1870.6,True,False,True
MENRES001859_14,RES001859,Dessert,Dessert Item 14,32.43,USD,319,72.6,99.1,54.3,59.7,1517.9,False,False,True
MENRES001859_15,RES001859,Starter,Starter Item 15,25.79,USD,544,24.8,42.0,23.1,70.2,779.0,False,False,True
MENRES001859_16,RES001859,Beverage,Beverage Item 16,21.6,USD,828,44.6,26.8,15.6,96.9,667.2,True,False,False
MENRES001859_17,RES001859,Dessert,Dessert Item 17,39.32,USD,657,42.0,75.3,25.6,67.3,986.4,True,False,False
MENRES001860_0,RES001860,Beverage,Beverage Item 0,63.73,USD,1142,5.2,55.6,52.0,15.8,262.1,False,False,False
MENRES001860_1,RES001860,Beverage,Beverage Item 1,117.43,USD,985,82.5,27.0,48.2,98.0,1637.0,True,True,False
MENRES001860_2,RES001860,Dessert,Dessert Item 2,60.31,USD,456,20.2,16.5,83.5,42.2,910.7,True,False,True
MENRES001860_3,RES001860,Main,Main Item 3,24.77,USD,477,28.6,89.2,27.2,24.6,1413.5,True,True,False
MENRES001860_4,RES001860,Dessert,Dessert Item 4,44.41,USD,1281,76.3,67.4,98.1,43.1,1996.4,False,False,True
MENRES001860_5,RES001860,Beverage,Beverage Item 5,99.67,USD,452,78.0,0.8,37.3,93.3,61.2,False,False,False
MENRES001860_6,RES001860,Starter,Starter Item 6,119.96,USD,495,63.2,25.7,43.8,35.6,783.7,True,True,True
MENRES001860_7,RES001860,Dessert,Dessert Item 7,94.41,USD,993,82.5,87.3,36.8,9.0,1389.1,True,True,False
MENRES001861_0,RES001861,Dessert,Dessert Item 0,131.11,JPY,265,15.1,61.4,138.1,74.6,337.4,False,False,True
MENRES001861_1,RES001861,Dessert,Dessert Item 1,96.32,JPY,1448,5.9,38.4,95.3,39.0,428.8,True,False,True
MENRES001861_2,RES001861,Dessert,Dessert Item 2,106.91,JPY,879,11.5,64.8,12.3,47.4,1746.8,False,False,False
MENRES001861_3,RES001861,Dessert,Dessert Item 3,60.42,JPY,1371,40.3,83.5,38.0,23.5,458.5,True,False,False
MENRES001861_4,RES001861,Dessert,Dessert Item 4,75.17,JPY,327,53.0,18.6,86.6,72.4,1607.0,False,False,False
MENRES001861_5,RES001861,Main,Main Item 5,138.95,JPY,1379,8.3,20.0,149.9,52.8,902.6,False,False,False
MENRES001861_6,RES001861,Starter,Starter Item 6,82.1,JPY,1351,81.6,0.5,95.8,15.6,1067.1,False,False,False
MENRES001862_0,RES001862,Starter,Starter Item 0,10.92,BRL,1026,45.2,97.5,107.9,93.1,1850.5,False,False,True
MENRES001862_1,RES001862,Main,Main Item 1,35.39,BRL,188,61.5,6.1,101.5,56.7,326.2,False,False,True
MENRES001862_2,RES001862,Beverage,Beverage Item 2,10.75,BRL,350,55.4,82.8,49.5,42.0,860.0,True,False,False
MENRES001862_3,RES001862,Main,Main Item 3,23.11,BRL,1182,38.4,39.0,44.3,3.7,1537.3,False,False,True
MENRES001862_4,RES001862,Main,Main Item 4,17.92,BRL,551,86.5,30.5,24.1,31.1,1687.4,False,False,False
MENRES001862_5,RES001862,Beverage,Beverage Item 5,9.73,BRL,1151,4.7,94.7,96.9,1.6,1064.8,True,False,False
MENRES001862_6,RES001862,Main,Main Item 6,12.2,BRL,1458,97.1,65.3,55.1,62.3,919.4,False,False,False
MENRES001862_7,RES001862,Starter,Starter Item 7,15.04,BRL,1159,5.0,96.0,104.4,20.2,1751.1,False,False,True
MENRES001862_8,RES001862,Starter,Starter Item 8,38.44,BRL,559,11.8,57.0,141.5,39.8,337.5,True,True,False
MENRES001862_9,RES001862,Starter,Starter Item 9,39.29,BRL,337,85.7,30.5,107.0,77.1,799.9,False,False,True
MENRES001862_10,RES001862,Beverage,Beverage Item 10,5.13,BRL,293,5.3,81.7,122.6,84.9,252.4,False,False,False
MENRES001862_11,RES001862,Beverage,Beverage Item 11,24.59,BRL,219,22.1,76.0,75.7,69.5,289.6,False,False,False
MENRES001862_12,RES001862,Dessert,Dessert Item 12,26.15,BRL,1137,64.8,51.9,116.8,72.0,1057.0,True,True,False
MENRES001863_0,RES001863,Dessert,Dessert Item 0,66.45,INR,1339,0.4,75.7,35.8,11.1,1058.5,False,False,False
