Menu_ID,Item_name,Calories,Protein,Fat,Carbohydrates,Sugar,Sodium,Vegetarian,Vegan,Gluten_free
MENRES002249_3,Beverage Item 3,894,69.8,31.8,125.0,94.4,125.7,True,False,False
MENRES002249_4,Starter Item 4,488,13.3,34.8,16.1,4.9,1387.9,True,False,False
MENRES002249_5,Starter Item 5,1454,58.3,29.2,137.3,27.2,882.4,False,False,True
MENRES002249_6,Starter Item 6,305,51.9,73.5,26.1,12.2,1886.9,True,False,False
MENRES002249_7,Main Item 7,229,96.3,86.6,127.6,9.2,246.3,False,False,True
MENRES002249_8,Main Item 8,115,77.9,3.0,24.8,86.8,120.0,False,False,True
MENRES002249_9,Main Item 9,248,25.4,35.1,114.8,60.5,350.1,False,False,False
MENRES002249_10,Beverage Item 10,597,27.1,56.7,101.8,53.1,1989.4,True,True,True
MENRES002249_11,Beverage Item 11,781,41.0,19.8,44.4,46.2,326.2,False,False,True
MENRES002250_0,Main Item 0,435,83.7,73.1,107.6,83.3,1136.8,False,False,True
MENRES002250_1,Beverage Item 1,583,43.8,84.9,107.7,87.4,305.3,False,False,True
MENRES002250_2,Main Item 2,610,24.0,67.6,55.8,95.6,1261.7,False,False,False
MENRES002250_3,Main Item 3,1101,86.6,76.6,51.4,76.4,394.4,True,False,False
MENRES002250_4,Main Item 4,838,43.6,0.8,130.9,44.5,1274.3,False,False,False
MENRES002250_5,Main Item 5,604,47.8,85.6,65.2,69.4,1800.5,False,False,False
MENRES002250_6,Main Item 6,866,98.3,74.5,88.0,5.1,1649.2,False,False,True
MENRES002250_7,Beverage Item 7,1210,37.0,14.9,62.9,44.9,1581.1,False,False,True
MENRES002250_8,Main Item 8,1464,12.9,61.7,125.8,73.2,256.6,True,False,False
MENRES002250_9,Beverage Item 9,553,1.9,96.6,82.8,93.2,1860.9,True,True,True
MENRES002250_10,Starter Item 10,1176,51.7,43.1,27.0,84.8,1257.5,False,False,True
MENRES002250_11,Dessert Item 11,167,59.8,0.3,41.2,71.5,995.3,False,False,False
MENRES002250_12,Main Item 12,774,34.9,43.3,9.8,88.4,829.0,False,False,False
MENRES002250_13,Beverage Item 13,353,81.5,84.8,6.1,46.5,218.7,True,True,True
MENRES002250_14,Dessert Item 14,1173,26.2,77.4,33.8,76.9,1727.6,True,False,False
MENRES002251_0,Dessert Item 0,652,58.3,87.0,87.1,38.4,997.2,True,False,True
MENRES002251_1,Main Item 1,568,67.5,82.1,96.9,73.9,1061.7,False,False,False
MENRES002251_2,Beverage Item 2,507,88.4,46.2,11.8,21.5,795.1,False,False,False
MENRES002251_3,Dessert Item 3,375,49.5,14.6,113.9,70.6,1967.3,True,False,True
MENRES002251_4,Main Item 4,286,95.0,7.8,11.8,43.7,1313.6,True,True,False
MENRES002251_5,Main Item 5,336,7.2,64.6,53.6,15.1,280.1,False,False,True
MENRES002251_6,Dessert Item 6,1183,38.2,4.1,130.9,0.6,349.0,False,False,True
MENRES002251_7,Main Item 7,711,0.5,42.2,100.1,90.6,1787.2,True,True,True
MENRES002251_8,Beverage Item 8,794,84.7,14.4,68.5,50.8,171.4,False,False,False
MENRES002251_9,Main Item 9,1242,78.4,71.9,111.8,80.4,305.7,False,False,True
MENRES002251_10,Starter Item 10,1218,72.6,11.2,6.6,25.8,1599.2,False,False,True
MENRES002251_11,Dessert Item 11,248,96.4,82.8,45.9,6.2,718.1,False,False,True
MENRES002251_12,Dessert Item 12,1393,54.9,78.1,6.2,36.8,891.0,True,True,True
MENRES002251_13,Main Item 13,1242,93.4,16.8,54.4,39.3,1439.8,True,False,False
MENRES002252_0,Dessert Item 0,456,78.9,81.5,92.1,57.4,255.9,False,False,False
MENRES002252_1,Beverage Item 1,111,40.0,5.8,112.2,40.7,644.4,False,False,False
MENRES002252_2,Main Item 2,396,19.7,95.3,34.2,26.5,1883.4,True,True,False
MENRES002252_3,Beverage Item 3,737,66.3,95.0,17.3,89.7,1253.7,True,True,False
MENRES002252_4,Main Item 4,579,78.8,88.9,79.3,16.7,1482.8,False,False,False
MENRES002252_5,Beverage Item 5,1094,52.9,47.1,89.5,65.3,385.7,True,False,True
MENRES002252_6,Dessert Item 6,367,68.1,17.9,43.6,79.1,251.8,True,True,True
MENRES002252_7,Main Item 7,1118,63.6,43.2,70.2,27.0,1134.8,True,False,True
MENRES002252_8,Starter Item 8,551,77.1,67.7,74.1,28.9,700.2,True,True,False
MENRES002252_9,Starter Item 9,158,74.3,94.6,88.2,81.8,1129.4,True,True,False
MENRES002252_10,Main Item 10,805,73.6,34.7,105.1,26.4,883.4,True,True,True
MENRES002252_11,Main Item 11,1065,8.8,79.3,67.6,25.3,1257.4,False,False,False
MENRES002253_0,Starter Item 0,1155,36.6,96.7,31.0,48.4,1616.8,True,False,False
MENRES002253_1,Beverage Item 1,1332,30.8,42.5,39.0,99.7,1168.6,False,False,True
MENRES002253_2,Main Item 2,784,3.7,46.6,10.7,10.3,71.6,True,False,True
MENRES002253_3,Main Item 3,108,3.2,69.4,93.1,76.2,160.1,False,False,True
MENRES002253_4,Main Item 4,1456,98.6,80.2,50.0,89.7,232.8,False,False,False
MENRES002253_5,Starter Item 5,835,6.0,39.3,82.9,57.8,664.2,False,False,True
MENRES002253_6,Beverage Item 6,544,18.6,36.0,33.3,53.1,1295.3,True,True,False
MENRES002253_7,Main Item 7,134,63.1,90.5,146.3,9.4,1292.4,False,False,True
MENRES002253_8,Starter Item 8,412,0.6,16.4,80.3,81.2,1311.1,False,False,False
MENRES002253_9,Starter Item 9,906,89.7,5.1,8.6,23.2,1638.2,True,True,False
MENRES002253_10,Main Item 10,1197,54.7,99.0,60.3,59.1,1.8,True,True,True
MENRES002253_11,Beverage Item 11,733,31.2,11.5,101.8,38.7,1225.7,True,False,True
MENRES002253_12,Beverage Item 12,1308,59.7,68.6,147.1,7.9,295.6,True,False,False
MENRES002253_13,Dessert Item 13,952,9.8,83.1,99.5,32.1,880.4,True,True,True
MENRES002254_0,Beverage Item 0,1331,74.2,46.5,139.9,48.8,218.6,True,True,True
MENRES002254_1,Beverage Item 1,486,61.0,37.1,97.6,87.6,1682.8,False,False,False
MENRES002254_2,Starter Item 2,1487,53.2,60.6,64.0,54.1,1362.7,False,False,True
MENRES002254_3,Main Item 3,695,47.0,49.2,85.7,89.2,1749.0,False,False,False
MENRES002254_4,Main Item 4,1491,67.4,45.1,149.1,82.3,1897.7,False,False,False
MENRES002254_5,Main Item 5,295,12.4,87.5,149.0,8.0,942.0,False,False,True
MENRES002254_6,Dessert Item 6,157,78.7,31.4,59.3,34.4,1862.4,False,False,True
MENRES002255_0,Beverage Item 0,888,83.7,71.7,75.5,51.9,793.1,True,True,False
MENRES002255_1,Main Item 1,739,79.2,73.2,81.7,56.6,481.5,True,True,False
MENRES002255_2,Starter Item 2,466,29.6,83.6,48.0,61.3,1511.1,False,False,True
MENRES002255_3,Beverage Item 3,552,76.2,85.8,81.3,74.2,1721.3,False,False,True
MENRES002255_4,Dessert Item 4,1066,0.1,65.1,122.5,39.6,1620.4,True,False,True
MENRES002255_5,Dessert Item 5,1420,4.6,13.5,85.6,45.9,363.6,True,False,False
MENRES002255_6,Starter Item 6,1292,10.8,68.9,127.0,87.3,1909.6,False,False,True
MENRES002255_7,Dessert Item 7,496,65.7,69.0,51.2,42.6,1183.0,False,False,False
MENRES002255_8,Beverage Item 8,473,53.9,15.8,41.6,94.0,1387.2,False,False,False
MENRES002255_9,Starter Item 9,1203,86.3,56.3,11.5,37.4,735.2,False,False,True
MENRES002255_10,Beverage Item 10,345,15.8,83.9,85.5,60.4,1682.3,True,True,False
MENRES002255_11,Dessert Item 11,1391,17.8,51.4,82.6,72.9,687.9,False,False,False
MENRES002256_0,Starter Item 0,392,78.5,67.1,137.1,26.8,1280.8,True,True,False
MENRES002256_1,Dessert Item 1,213,36.7,16.6,148.2,45.8,1560.6,True,True,True
MENRES002256_2,Main Item 2,700,25.3,93.7,38.5,29.0,1307.1,False,False,False
MENRES002256_3,Beverage Item 3,811,83.6,60.4,30.7,49.0,1608.7,True,True,False
MENRES002256_4,Main Item 4,944,90.1,21.4,106.6,98.6,1160.7,True,False,False
MENRES002256_5,Beverage Item 5,1192,9.6,29.7,98.4,52.6,227.3,True,False,False
MENRES002256_6,Beverage Item 6,556,61.4,48.3,71.5,10.0,1917.4,False,False,True
MENRES002256_7,Dessert Item 7,754,25.4,53.7,139.0,10.9,1216.6,True,True,True
MENRES002257_0,Beverage Item 0,1082,42.2,54.0,37.7,9.3,883.1,True,True,True
MENRES002257_1,Beverage Item 1,703,94.5,33.9,44.2,15.4,769.5,True,False,False
MENRES002257_2,Dessert Item 2,1351,2.7,85.5,137.9,10.7,1290.7,True,True,False
MENRES002257_3,Dessert Item 3,1117,20.6,53.0,37.1,5.3,991.9,False,False,False
MENRES002257_4,Dessert Item 4,1217,54.2,93.7,125.0,56.5,308.0,False,False,False
MENRES002257_5,Dessert Item 5,961,39.9,22.2,53.5,22.5,1290.5,False,False,True
MENRES002257_6,Main Item 6,241,44.5,69.2,110.4,74.1,21.5,False,False,True
MENRES002257_7,Starter Item 7,281,56.9,40.7,74.5,6.6,125.0,True,True,True
MENRES002257_8,Dessert Item 8,1222,13.2,80.3,82.8,53.5,137.4,True,False,True
MENRES002257_9,Beverage Item 9,1033,71.2,73.5,102.3,87.6,1332.6,True,False,True
MENRES002257_10,Main Item 10,907,97.4,18.9,149.1,57.7,41.9,True,False,True
MENRES002257_11,Main Item 11,1270,33.8,34.0,93.1,55.8,1840.3,False,False,False
MENRES002257_12,Starter Item 12,548,23.2,16.7,50.1,77.9,1509.7,True,True,False
MENRES002257_13,Dessert Item 13,392,10.7,69.2,79.3,49.2,1742.3,True,False,False
MENRES002258_0,Starter Item 0,961,46.0,21.9,0.6,35.4,67.0,False,False,True
MENRES002258_1,Starter Item 1,910,32.1,17.1,71.6,88.0,1680.8,False,False,True
MENRES002258_2,Beverage Item 2,804,5.0,47.3,120.7,71.2,1593.1,True,False,True
MENRES002258_3,Main Item 3,231,4.8,3.5,6.9,84.7,1556.7,True,True,False
MENRES002258_4,Dessert Item 4,473,78.1,10.7,42.7,48.2,930.5,False,False,False
MENRES002258_5,Main Item 5,692,87.6,5.6,28.7,18.1,363.9,True,False,True
MENRES002259_0,Main Item 0,986,96.5,90.2,18.0,53.5,1691.2,False,False,False
MENRES002259_1,Starter Item 1,767,74.4,5.8,130.3,69.5,34.7,False,False,True
MENRES002259_2,Starter Item 2,1405,11.4,46.6,91.0,35.9,1741.6,False,False,False
MENRES002259_3,Dessert Item 3,1077,13.6,54.6,79.6,25.1,81.7,False,False,False
MENRES002259_4,Main Item 4,1332,60.4,16.4,30.6,99.6,308.0,True,False,False
MENRES002259_5,Dessert Item 5,354,52.3,62.8,33.8,57.6,1555.8,False,False,False
MENRES002259_6,Starter Item 6,451,10.3,29.3,113.9,30.3,549.3,True,True,True
MENRES002259_7,Starter Item 7,643,12.2,72.6,42.1,84.8,910.6,True,False,False
MENRES002259_8,Main Item 8,971,23.5,57.4,44.4,75.4,895.8,True,True,False
MENRES002259_9,Main Item 9,177,33.7,40.0,44.0,84.6,1225.1,True,True,True
MENRES002259_10,Starter Item 10,1060,35.1,92.3,61.3,24.6,1725.7,True,True,True
MENRES002259_11,Dessert Item 11,1314,83.3,89.9,46.1,18.8,547.9,True,True,True
MENRES002259_12,Main Item 12,663,81.3,46.7,64.4,61.7,1408.6,False,False,False
MENRES002259_13,Dessert Item 13,959,4.9,3.3,148.7,66.4,481.2,True,False,True
MENRES002259_14,Beverage Item 14,628,36.7,14.1,125.6,21.6,946.8,True,True,True
MENRES002259_15,Dessert Item 15,358,64.5,13.9,98.8,65.7,256.3,False,False,True
MENRES002259_16,Starter Item 16,725,1.9,84.0,57.0,66.0,325.6,False,False,False
MENRES002259_17,Main Item 17,1064,45.8,22.5,105.1,99.2,684.9,False,False,True
MENRES002259_18,Dessert Item 18,854,84.3,19.8,112.6,28.0,1485.9,False,False,False
MENRES002259_19,Main Item 19,1355,3.1,13.1,28.9,31.8,181.7,False,False,True
MENRES002260_0,Beverage Item 0,729,38.0,27.1,99.1,57.7,508.3,True,False,True
MENRES002260_1,Dessert Item 1,1125,72.9,71.4,56.5,8.7,1032.1,False,False,True
MENRES002260_2,Beverage Item 2,949,19.5,85.3,128.5,53.0,1755.8,False,False,True
MENRES002260_3,Starter Item 3,1002,50.5,6.1,38.7,56.6,1475.3,False,False,True
MENRES002260_4,Starter Item 4,1140,68.4,14.8,142.4,2.7,1832.8,False,False,False
MENRES002261_0,Main Item 0,175,6.3,13.0,29.8,87.2,935.4,True,False,False
MENRES002261_1,Dessert Item 1,103,62.7,71.5,59.4,27.8,1491.5,True,False,False
MENRES002261_2,Starter Item 2,1250,52.0,91.2,14.1,86.4,939.6,True,True,False
MENRES002261_3,Dessert Item 3,543,90.3,61.7,105.8,59.1,614.4,True,True,False
MENRES002261_4,Beverage Item 4,302,18.6,0.7,105.7,2.9,1455.6,False,False,True
MENRES002262_0,Dessert Item 0,1240,33.8,29.6,67.5,13.0,1978.6,False,False,True
MENRES002262_1,Dessert Item 1,277,66.6,12.0,53.3,90.2,799.1,True,True,False
MENRES002262_2,Starter Item 2,443,79.1,2.4,56.4,77.5,861.1,False,False,False
MENRES002262_3,Starter Item 3,1446,44.0,30.3,17.3,62.5,8.7,False,False,False
MENRES002262_4,Main Item 4,1079,25.0,17.1,56.4,11.8,1773.5,False,False,True
MENRES002262_5,Beverage Item 5,1026,5.5,87.1,66.4,15.8,55.5,False,False,False
MENRES002263_0,Starter Item 0,486,42.8,64.6,68.5,5.0,1340.3,True,False,True
MENRES002263_1,Dessert Item 1,282,51.6,25.7,109.3,50.1,315.0,True,True,False
MENRES002263_2,Dessert Item 2,656,60.3,22.3,20.6,7.8,1403.0,True,True,True
MENRES002263_3,Beverage Item 3,777,67.0,25.7,33.8,66.9,607.0,True,True,False
MENRES002263_4,Starter Item 4,921,49.8,23.7,1.2,12.3,1221.7,True,True,True
MENRES002263_5,Main Item 5,1164,51.8,33.4,21.5,37.2,863.7,False,False,True
MENRES002263_6,Main Item 6,217,87.4,71.4,72.1,5.1,1772.9,False,False,False
MENRES002263_7,Dessert Item 7,133,32.2,50.8,41.0,76.6,1025.7,False,False,True
MENRES002263_8,Dessert Item 8,310,87.0,96.3,77.0,54.9,120.8,False,False,False
MENRES002263_9,Dessert Item 9,930,63.3,43.5,146.9,89.9,881.7,True,False,False
MENRES002263_10,Main Item 10,487,34.5,33.8,23.5,13.4,1362.1,False,False,False
MENRES002263_11,Main Item 11,1148,46.1,57.8,110.4,0.4,1459.0,False,False,True
MENRES002263_12,Beverage Item 12,1426,33.9,21.0,102.4,84.6,1097.4,False,False,True
MENRES002263_13,Starter Item 13,606,38.1,98.0,67.9,54.1,1028.3,True,False,False
MENRES002263_14,Starter Item 14,1391,17.6,90.9,130.9,88.3,1187.5,True,False,True
MENRES002263_15,Beverage Item 15,824,1.7,94.5,145.5,4.5,283.6,True,False,False
MENRES002263_16,Beverage Item 16,157,92.9,24.6,12.3,42.5,495.8,False,False,False
MENRES002263_17,Dessert Item 17,1451,9.8,43.1,67.3,27.4,1210.5,False,False,False
MENRES002263_18,Beverage Item 18,436,65.2,22.5,78.3,20.8,1437.5,True,False,True
MENRES002263_19,Beverage Item 19,962,3.9,22.5,118.7,15.6,843.4,True,False,True
MENRES002264_0,Main Item 0,679,85.7,85.0,85.6,80.6,343.9,False,False,False
MENRES002264_1,Starter Item 1,769,22.1,34.0,15.7,91.9,127.4,True,True,True
MENRES002264_2,Dessert Item 2,618,97.5,98.0,14.5,2.8,1869.5,True,False,True
MENRES002264_3,Starter Item 3,515,24.0,77.4,12.5,77.0,1825.0,False,False,False
MENRES002264_4,Starter Item 4,1285,75.5,0.1,62.2,19.7,29.5,True,False,False
MENRES002264_5,Beverage Item 5,1129,28.2,2.8,141.6,58.1,692.4,False,False,True
MENRES002264_6,Beverage Item 6,146,57.3,16.3,141.8,8.3,1400.4,False,False,False
MENRES002264_7,Beverage Item 7,826,52.0,0.5,109.8,58.4,449.8,True,False,False
MENRES002264_8,Starter Item 8,470,25.7,74.6,95.0,40.4,1545.8,True,False,False
MENRES002264_9,Main Item 9,221,0.4,47.4,82.3,15.1,562.6,False,False,False
MENRES002264_10,Dessert Item 10,492,42.9,61.6,9.6,29.1,285.8,True,False,False
MENRES002265_0,Starter Item 0,1493,56.9,3.5,59.7,23.4,631.6,True,False,True
MENRES002265_1,Main Item 1,1423,77.5,5.2,120.3,49.1,871.9,False,False,False
MENRES002265_2,Beverage Item 2,148,85.1,75.7,59.9,27.5,1636.0,True,True,False
MENRES002265_3,Dessert Item 3,746,39.6,38.2,112.7,39.4,879.0,True,False,False
MENRES002265_4,Main Item 4,866,40.6,83.5,79.1,18.1,1100.3,False,False,False
MENRES002265_5,Main Item 5,1286,80.4,48.0,2.0,44.5,607.4,True,False,True
MENRES002265_6,Beverage Item 6,446,84.3,42.8,76.1,82.4,720.0,False,False,True
MENRES002265_7,Dessert Item 7,848,71.5,61.3,18.3,68.3,1056.6,True,True,False
MENRES002265_8,Beverage Item 8,954,46.4,6.8,38.3,15.1,1553.8,False,False,True
MENRES002265_9,Beverage Item 9,990,69.0,29.6,130.4,22.5,1797.2,False,False,False
MENRES002265_10,Starter Item 10,832,31.9,11.4,26.4,18.1,678.0,True,True,False
MENRES002265_11,Main Item 11,727,17.1,74.1,4.4,96.8,1104.2,False,False,False
MENRES002265_12,Beverage Item 12,1070,57.3,38.6,97.0,33.8,377.0,False,False,True
MENRES002265_13,Dessert Item 13,1113,66.3,68.8,133.1,89.2,1526.7,True,False,True
MENRES002265_14,Beverage Item 14,1097,25.4,58.0,107.5,43.9,684.9,False,False,False
MENRES002265_15,Beverage Item 15,1416,95.4,35.9,135.2,98.7,1771.2,False,False,True
MENRES002265_16,Starter Item 16,826,94.1,76.0,76.1,38.2,1510.2,False,False,True
MENRES002265_17,Beverage Item 17,1283,42.8,72.5,6.6,11.0,1684.5,False,False,True
MENRES002265_18,Dessert Item 18,1018,34.3,74.3,147.1,34.2,281.2,True,False,False
MENRES002265_19,Beverage Item 19,1160,49.6,8.2,50.0,83.5,1420.6,True,True,False
MENRES002266_0,Starter Item 0,284,21.9,72.2,148.9,25.5,901.9,True,False,True
MENRES002266_1,Main Item 1,918,15.9,41.2,148.7,59.3,165.8,True,False,True
MENRES002266_2,Beverage Item 2,124,78.0,40.6,55.3,68.5,1388.1,True,True,True
MENRES002266_3,Main Item 3,795,13.9,54.3,36.6,4.5,802.9,False,False,False
MENRES002266_4,Starter Item 4,695,84.1,56.2,86.4,56.6,1476.9,False,False,True
MENRES002266_5,Main Item 5,1419,44.8,9.1,10.3,90.7,1932.3,False,False,False
MENRES002266_6,Dessert Item 6,964,14.2,29.4,92.6,68.0,276.5,True,True,True
MENRES002266_7,Starter Item 7,150,53.1,87.6,123.0,97.9,1119.6,False,False,False
MENRES002266_8,Dessert Item 8,451,24.4,83.1,139.3,23.5,1651.7,True,True,False
MENRES002266_9,Starter Item 9,1477,23.2,16.1,132.1,78.0,1142.3,True,False,True
MENRES002266_10,Dessert Item 10,539,88.0,31.9,55.0,57.5,1061.0,True,False,False
MENRES002267_0,Beverage Item 0,159,23.7,67.9,100.4,23.6,1243.8,False,False,True
MENRES002267_1,Main Item 1,424,59.4,32.7,19.3,62.5,1428.7,False,False,False
MENRES002267_2,Beverage Item 2,1252,81.3,45.7,116.3,96.6,1688.7,False,False,False
MENRES002267_3,Dessert Item 3,727,76.0,91.7,12.3,74.6,181.5,True,False,False
MENRES002267_4,Dessert Item 4,614,30.6,70.6,94.6,51.9,67.1,False,False,True
MENRES002267_5,Starter Item 5,1404,59.6,20.1,141.3,20.7,945.6,False,False,True
MENRES002267_6,Dessert Item 6,736,80.9,53.0,111.6,46.6,430.3,True,True,False
MENRES002267_7,Starter Item 7,299,35.2,90.2,91.6,20.8,1913.2,False,False,True
MENRES002267_8,Main Item 8,217,21.7,68.0,67.8,40.1,170.1,True,False,True
MENRES002268_0,Dessert Item 0,1336,22.9,33.9,102.2,19.3,1669.5,False,False,True
MENRES002268_1,Starter Item 1,709,14.9,7.5,119.6,3.2,1780.2,True,True,False
MENRES002268_2,Dessert Item 2,743,28.9,92.5,59.8,12.7,1981.0,False,False,False
MENRES002268_3,Main Item 3,946,9.1,78.0,22.3,30.8,429.2,False,False,True
MENRES002268_4,Beverage Item 4,177,91.9,25.5,69.9,65.0,1329.4,False,False,False
MENRES002268_5,Starter Item 5,634,38.2,6.1,6.5,66.6,1316.9,True,True,False
MENRES002268_6,Dessert Item 6,788,46.8,85.7,147.8,36.7,790.0,True,True,True
MENRES002268_7,Main Item 7,970,83.2,64.9,58.0,87.7,193.1,True,False,True
MENRES002268_8,Main Item 8,1085,8.6,34.6,140.9,63.3,1328.5,True,False,True
MENRES002268_9,Beverage Item 9,999,53.2,92.7,127.3,76.4,485.1,False,False,False
MENRES002269_0,Main Item 0,352,38.2,3.5,65.5,57.1,1404.0,True,True,True
MENRES002269_1,Main Item 1,977,76.6,2.1,50.2,46.1,179.7,False,False,False
MENRES002269_2,Beverage Item 2,385,70.8,3.9,92.9,57.6,682.8,True,True,True
MENRES002269_3,Beverage Item 3,491,93.9,62.6,104.5,63.6,1077.4,True,False,False
MENRES002269_4,Dessert Item 4,217,64.9,73.2,26.4,15.7,1182.7,True,False,False
MENRES002269_5,Main Item 5,151,17.2,16.1,146.2,50.0,951.8,True,True,True
MENRES002269_6,Main Item 6,1304,46.5,79.1,34.3,71.1,493.1,False,False,True
MENRES002269_7,Main Item 7,1310,50.3,23.7,140.9,64.5,1887.5,False,False,True
MENRES002269_8,Beverage Item 8,1376,9.5,48.5,93.4,69.3,1613.8,False,False,False
MENRES002269_9,Dessert Item 9,236,55.8,98.7,31.5,35.6,1860.8,False,False,True
MENRES002269_10,Main Item 10,1185,6.7,14.2,131.3,62.5,1907.9,False,False,False
MENRES002269_11,Main Item 11,264,30.0,3.3,78.4,2.2,1923.4,True,False,True
MENRES002270_0,Beverage Item 0,878,62.3,29.0,113.4,63.9,9.8,False,False,True
MENRES002270_1,Main Item 1,865,6.1,66.1,126.1,95.7,1453.0,True,True,False
MENRES002270_2,Beverage Item 2,1127,19.8,53.4,75.7,4.6,224.7,False,False,False
MENRES002270_3,Starter Item 3,500,82.1,87.5,91.0,35.1,1935.1,False,False,True
MENRES002270_4,Main Item 4,938,33.9,43.5,0.9,86.0,1834.4,False,False,False
MENRES002270_5,Main Item 5,641,12.4,93.4,109.9,2.3,276.9,True,True,True
MENRES002270_6,Beverage Item 6,389,65.5,81.2,23.3,20.5,907.1,True,True,True
MENRES002270_7,Dessert Item 7,603,33.3,66.3,96.9,94.3,1740.1,True,False,True
MENRES002270_8,Starter Item 8,1330,5.6,42.7,43.2,50.7,1913.4,False,False,False
MENRES002270_9,Dessert Item 9,499,74.8,51.2,112.8,93.6,1698.3,True,False,False
MENRES002271_0,Main Item 0,382,32.0,82.7,26.4,89.8,985.9,False,False,False
MENRES002271_1,Main Item 1,1368,78.0,12.0,52.8,36.5,150.1,True,False,True
MENRES002271_2,Main Item 2,1213,51.3,29.7,120.6,19.5,90.9,False,False,True
MENRES002271_3,Beverage Item 3,1362,67.4,18.6,89.2,1.6,498.7,True,True,False
MENRES002271_4,Main Item 4,514,22.4,4.3,117.7,90.1,1269.7,False,False,True
MENRES002271_5,Main Item 5,1057,72.1,88.2,121.3,71.0,757.2,False,False,False
MENRES002271_6,Starter Item 6,186,56.8,45.2,56.5,41.7,572.3,False,False,True
MENRES002271_7,Dessert Item 7,646,53.6,70.0,85.8,3.2,1338.7,True,True,True
MENRES002271_8,Starter Item 8,866,7.2,54.3,129.8,37.9,854.6,False,False,False
MENRES002271_9,Main Item 9,923,74.7,45.7,144.5,35.2,1743.6,True,True,False
MENRES002271_10,Beverage Item 10,1008,66.8,22.8,59.9,3.4,1750.0,False,False,False
MENRES002271_11,Beverage Item 11,363,78.0,73.5,44.3,97.5,1597.7,True,False,True
MENRES002271_12,Beverage Item 12,1237,30.4,32.7,79.9,37.0,1666.0,True,False,True
MENRES002271_13,Main Item 13,1215,75.1,10.2,40.5,31.6,1076.2,False,False,False
MENRES002271_14,Dessert Item 14,988,65.5,23.6,123.8,85.5,104.2,False,False,False
MENRES002271_15,Beverage Item 15,1224,69.0,65.7,88.2,84.9,393.1,True,False,True
MENRES002271_16,Beverage Item 16,1257,44.4,32.2,125.9,93.8,260.9,False,False,False
MENRES002271_17,Starter Item 17,243,20.2,36.1,65.2,14.2,641.3,True,True,True
MENRES002272_0,Starter Item 0,220,41.6,14.0,142.3,57.4,744.7,False,False,True
MENRES002272_1,Beverage Item 1,410,18.7,51.6,31.6,71.5,1492.7,False,False,False
MENRES002272_2,Starter Item 2,810,66.0,41.1,18.8,35.3,290.2,True,False,False
MENRES002272_3,Main Item 3,822,15.0,81.3,149.0,24.9,1578.4,True,True,True
MENRES002272_4,Beverage Item 4,544,61.5,32.0,119.3,92.4,364.9,True,False,True
MENRES002272_5,Starter Item 5,1269,89.1,39.7,107.9,78.6,759.5,True,False,False
MENRES002272_6,Main Item 6,1215,76.3,57.0,95.8,72.6,1628.8,True,True,True
MENRES002272_7,Main Item 7,967,38.3,71.4,83.5,15.3,1159.1,True,False,False
MENRES002272_8,Dessert Item 8,863,5.9,36.4,72.7,17.9,1822.3,False,False,False
MENRES002272_9,Main Item 9,424,94.7,14.4,98.1,76.5,1903.8,True,True,True
MENRES002272_10,Main Item 10,494,8.3,12.4,59.7,18.9,1820.1,True,False,False
MENRES002273_0,Beverage Item 0,1176,86.7,24.4,42.4,60.0,882.3,True,True,False
MENRES002273_1,Starter Item 1,491,86.7,10.8,61.2,86.0,1585.3,False,False,False
MENRES002273_2,Beverage Item 2,1032,21.7,10.9,31.9,32.5,104.8,False,False,False
MENRES002273_3,Main Item 3,434,22.3,9.7,114.2,69.1,1598.6,False,False,False
MENRES002273_4,Main Item 4,938,19.2,40.3,35.9,73.9,1139.8,True,False,False
MENRES002273_5,Starter Item 5,920,63.4,1.6,140.7,72.7,618.8,False,False,True
MENRES002273_6,Main Item 6,1094,83.4,44.7,130.1,79.5,403.2,False,False,False
MENRES002274_0,Dessert Item 0,298,10.2,43.3,145.0,85.9,1270.2,True,True,False
MENRES002274_1,Dessert Item 1,976,100.0,93.9,18.6,76.5,1185.4,False,False,True
MENRES002274_2,Starter Item 2,1418,30.0,14.4,143.5,3.7,1439.4,False,False,False
MENRES002274_3,Dessert Item 3,668,52.9,96.7,41.1,78.8,386.0,True,True,False
MENRES002274_4,Beverage Item 4,701,23.8,78.4,70.8,94.6,1687.6,True,False,False
MENRES002274_5,Main Item 5,1421,19.8,87.7,9.0,53.7,1514.4,False,False,True
MENRES002275_0,Beverage Item 0,464,70.2,0.3,22.3,11.1,1926.8,False,False,False
MENRES002275_1,Dessert Item 1,1328,15.6,37.0,45.5,95.4,683.8,False,False,True
MENRES002275_2,Starter Item 2,665,98.6,54.1,10.4,12.1,956.7,True,False,True
MENRES002275_3,Dessert Item 3,1444,10.8,83.4,9.9,38.6,1757.9,False,False,False
MENRES002275_4,Beverage Item 4,400,5.7,3.8,111.6,94.7,1131.1,False,False,True
MENRES002275_5,Starter Item 5,1484,55.8,61.7,6.5,55.4,1426.7,True,False,True
MENRES002275_6,Beverage Item 6,635,62.0,98.1,75.5,86.4,964.9,False,False,False
MENRES002275_7,Dessert Item 7,163,57.2,61.7,111.9,37.7,428.3,True,True,True
MENRES002275_8,Main Item 8,825,48.1,4.1,65.3,42.1,1720.8,False,False,False
MENRES002276_0,Dessert Item 0,711,11.6,84.3,44.9,79.0,1837.5,True,True,False
